0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.00,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.01,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
0.02,338.78,194.42,0.00,3.44,1.72,0.00,0.00,20.63
